Energy,Shell,MFP,MAC_Total,MAC_Incoherent,MAC_Coherent,MAC_Photoelectric,MAC_Pair_production,Inf_Flu_BUF,Fin_Flu_BUF,Inf_Exp_BUF,Fin_Exp_BUF,Inf_Eff_BUF,Fin_Eff_BUF
0.069689,4,85.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,2.4199e+26,2.3761e+26,2.8225e+26,2.5594e+26,2.3678e+26,2.3319e+26
0.069689,4,86.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,5.2762e+26,5.1817e+26,6.1341e+26,5.5704e+26,5.1629e+26,5.0852e+26
0.069689,4,87.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,1.1503999999999998e+27,1.1300000000000001e+27,1.3331e+27,1.2124e+27,1.1258e+27,1.109e+27
0.069689,4,88.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,2.5083e+27,2.4642e+27,2.8972e+27,2.6387e+27,2.4547e+27,2.4184e+27
0.069689,4,89.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,5.468999999999999e+27,5.3736e+27,6.2964e+27,5.742999999999999e+27,5.3525e+27,5.2738e+27
0.069689,4,90.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,1.1924e+28,1.1718e+28,1.3684e+28,1.2499e+28,1.1671e+28,1.1501e+28
0.069689,4,91.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,2.6014e+28,2.5563e+28,2.9885e+28,2.7289e+28,2.5460000000000003e+28,2.5089e+28
0.069689,4,92.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,5.675e+28,5.5765e+28,6.5269e+28,5.958000000000001e+28,5.5541e+28,5.473000000000001e+28
0.069689,4,93.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,1.238e+29,1.2165000000000002e+29,1.4255e+29,1.3008e+29,1.2116000000000002e+29,1.1939000000000002e+29
0.069689,4,94.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,2.7008e+29,2.6537e+29,3.1133e+29,2.8400000000000003e+29,2.6431000000000003e+29,2.6044e+29
0.069689,4,95.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,5.892e+29,5.788900000000001e+29,6.799400000000001e+29,6.2004e+29,5.7660000000000005e+29,5.6814e+29
0.069689,4,96.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,1.2852e+30,1.263e+30,1.4766e+30,1.3484000000000002e+30,1.2581e+30,1.2398e+30
0.069689,4,97.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,2.8034e+30,2.7555e+30,3.2066e+30,2.9323000000000003e+30,2.7452e+30,2.7053e+30
0.069689,4,98.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,6.1151e+30,6.0118e+30,6.9635e+30,6.3769e+30,5.99e+30,5.903300000000001e+30
0.069689,4,99.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,1.3339e+31,1.3116e+31,1.5122e+31,1.3868e+31,1.307e+31,1.2882e+31
0.069689,4,100.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,2.9095e+31,2.8616e+31,3.284e+31,3.0158e+31,2.8518e+31,2.8109e+31
0.1,4,88.0,5.5443610854,0.099947191155,0.18899051608,5.2554233782,0.0,1.385e+25,1.3576e+25,1.4077e+25,1.2716e+25,1.2216e+25,1.2024e+25
0.1,4,89.0,5.5443610854,0.099947191155,0.18899051608,5.2554233782,0.0,2.7377e+25,2.6835e+25,2.8211e+25,2.5008e+25,2.4145e+25,2.3768e+25
0.1,4,90.0,5.5443610854,0.099947191155,0.18899051608,5.2554233782,0.0,5.4117e+25,5.3043e+25,5.6535e+25,4.9181e+25,4.7724e+25,4.6982e+25
0.1,4,91.0,5.5443610854,0.099947191155,0.18899051608,5.2554233782,0.0,1.0663e+26,1.0455e+26,1.1133e+26,9.7211e+25,9.4069e+25,9.2641e+25
0.1,4,92.0,5.5443610854,0.099947191155,0.18899051608,5.2554233782,0.0,2.1011e+26,2.0608e+26,2.1922e+26,1.9215e+26,1.8542e+26,1.8267e+26
0.1,4,93.0,5.5443610854,0.099947191155,0.18899051608,5.2554233782,0.0,4.1401e+26,4.0619e+26,4.3168e+26,3.798e+26,3.6548e+26,3.602e+26
0.1,4,94.0,5.5443610854,0.099947191155,0.18899051608,5.2554233782,0.0,8.1576e+26,8.0064e+26,8.5006e+26,7.5071e+26,7.204e+26,7.1024e+26
0.1,4,95.0,5.5443610854,0.099947191155,0.18899051608,5.2554233782,0.0,1.6074e+27,1.5781e+27,1.6739e+27,1.4837999999999998e+27,1.4200000000000002e+27,1.4005e+27
0.1,4,96.0,5.5443610854,0.099947191155,0.18899051608,5.2554233782,0.0,3.1794e+27,3.1185e+27,3.2617e+27,2.9158999999999995e+27,2.8095e+27,2.7677e+27
0.1,4,97.0,5.5443610854,0.099947191155,0.18899051608,5.2554233782,0.0,6.2889e+27,6.162299999999999e+27,6.3554e+27,5.729899999999999e+27,5.558499999999999e+27,5.4699e+27
0.1,4,98.0,5.5443610854,0.099947191155,0.18899051608,5.2554233782,0.0,1.2439e+28,1.2177e+28,1.2384e+28,1.126e+28,1.0998e+28,1.0810000000000002e+28
0.1,4,99.0,5.5443610854,0.099947191155,0.18899051608,5.2554233782,0.0,2.4605e+28,2.4063e+28,2.413e+28,2.2126e+28,2.1759e+28,2.1364e+28
0.1,4,100.0,5.5443610854,0.099947191155,0.18899051608,5.2554233782,0.0,4.8669e+28,4.755000000000001e+28,4.7017e+28,4.348e+28,4.305000000000001e+28,4.2221e+28
0.08829,4,78.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,1.1754e+25,1.1514e+25,1.3115e+25,1.2062e+25,1.1419e+25,1.1239e+25
0.08829,4,79.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,2.5178e+25,2.4677e+25,2.7964e+25,2.5767e+25,2.4471e+25,2.4093e+25
0.08829,4,80.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,5.393e+25,5.2887e+25,5.9627e+25,5.5046e+25,5.244e+25,5.1648e+25
0.08829,4,81.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,1.1538e+26,1.1317e+26,1.3074e+26,1.2027e+26,1.1217e+26,1.1051e+26
0.08829,4,82.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,2.4683e+26,2.4218e+26,2.8664e+26,2.6278e+26,2.3993e+26,2.3644e+26
0.08829,4,83.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,5.2807e+26,5.1824e+26,6.2847e+26,5.7415e+26,5.1322e+26,5.059e+26
0.08829,4,84.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,1.1297e+27,1.109e+27,1.378e+27,1.2545e+27,1.0978e+27,1.0824e+27
0.08829,4,85.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,2.4169e+27,2.3731e+27,3.0212e+27,2.7409e+27,2.3482e+27,2.316e+27
0.08829,4,86.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,5.1768e+27,5.079099999999999e+27,6.2749e+27,5.7237e+27,5.03e+27,4.9576e+27
0.08829,4,87.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,1.1088e+28,1.0871e+28,1.3033e+28,1.1952e+28,1.0775e+28,1.0612e+28
0.08829,4,88.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,2.3750000000000003e+28,2.3266e+28,2.7068e+28,2.4959e+28,2.3081e+28,2.2716e+28
0.08829,4,89.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,5.0870000000000005e+28,4.9796e+28,5.6219e+28,5.2121e+28,4.9441e+28,4.8624e+28
0.08829,4,90.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,1.0896e+29,1.0658e+29,1.1676e+29,1.0884e+29,1.0591e+29,1.0408e+29
0.08829,4,91.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,2.3373e+29,2.2876e+29,2.5189e+29,2.3583000000000003e+29,2.2726e+29,2.2345e+29
0.08829,4,92.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,5.0138e+29,4.9102e+29,5.4339e+29,5.109900000000001e+29,4.8768000000000006e+29,4.7970000000000006e+29
0.08829,4,93.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,1.0755e+30,1.054e+30,1.1722e+30,1.1072e+30,1.0465e+30,1.0298e+30
0.08829,4,94.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,2.3072e+30,2.2623e+30,2.5289e+30,2.399e+30,2.2457e+30,2.2108e+30
0.08829,4,95.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,4.9492e+30,4.8558e+30,5.4554e+30,5.198e+30,4.8189e+30,4.7463e+30
0.08829,4,96.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,1.0641e+31,1.041e+31,1.2533e+31,1.1101e+31,1.0341e+31,1.0173e+31
0.08829,4,97.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,2.2881e+31,2.2318e+31,2.8791e+31,2.3708e+31,2.219e+31,2.1805e+31
0.08829,4,98.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,4.9196e+31,4.7846e+31,6.6142e+31,5.0632e+31,4.7617e+31,4.6737e+31
0.08829,4,99.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,1.0578e+32,1.0257e+32,1.5195e+32,1.0813e+32,1.0218e+32,1.0018e+32
0.08829,4,100.0,7.5057932271,0.10013253355,0.1898198507,7.2158408428,0.0,2.2744e+32,2.199e+32,3.4906e+32,2.3094e+32,2.1926e+32,2.1472e+32
0.11611,4,86.0,4.7924844301,0.09512472167,0.14023133784,4.5571283706,0.0,1.6582e+25,1.6208e+25,1.7263e+25,1.6317e+25,1.5919e+25,1.5655e+25
0.11611,4,87.0,4.7924844301,0.09512472167,0.14023133784,4.5571283706,0.0,3.4536e+25,3.3763e+25,3.5794e+25,3.3882e+25,3.3166e+25,3.2621e+25
0.11611,4,88.0,4.7924844301,0.09512472167,0.14023133784,4.5571283706,0.0,7.1931e+25,7.0334e+25,7.4219e+25,7.0357e+25,6.9099e+25,6.7974e+25
0.11611,4,89.0,4.7924844301,0.09512472167,0.14023133784,4.5571283706,0.0,1.4982e+26,1.4652e+26,1.5389e+26,1.4609999999999998e+26,1.4397e+26,1.4164e+26
0.11611,4,90.0,4.7924844301,0.09512472167,0.14023133784,4.5571283706,0.0,3.1203e+26,3.0521e+26,3.191e+26,3.0337e+26,2.9994e+26,2.9515e+26
0.11611,4,91.0,4.7924844301,0.09512472167,0.14023133784,4.5571283706,0.0,6.4959e+26,6.3515e+26,6.6417e+26,6.3046e+26,6.244e+26,6.1424e+26
0.11611,4,92.0,4.7924844301,0.09512472167,0.14023133784,4.5571283706,0.0,1.3523e+27,1.3217e+27,1.3824e+27,1.3102e+27,1.2998e+27,1.2782999999999998e+27
0.11611,4,93.0,4.7924844301,0.09512472167,0.14023133784,4.5571283706,0.0,2.8152e+27,2.7505e+27,2.8772999999999995e+27,2.7229e+27,2.7058e+27,2.6603e+27
0.11611,4,94.0,4.7924844301,0.09512472167,0.14023133784,4.5571283706,0.0,5.8606e+27,5.7239e+27,5.988799999999999e+27,5.6587e+27,5.6328e+27,5.536399999999999e+27
0.11611,4,95.0,4.7924844301,0.09512472167,0.14023133784,4.5571283706,0.0,1.2201e+28,1.1911e+28,1.2465e+28,1.1760000000000002e+28,1.1726e+28,1.1522e+28
0.11611,4,96.0,4.7924844301,0.09512472167,0.14023133784,4.5571283706,0.0,2.5396e+28,2.4826e+28,2.6062e+28,2.4504e+28,2.441e+28,2.4017e+28
0.11611,4,97.0,4.7924844301,0.09512472167,0.14023133784,4.5571283706,0.0,5.2865e+28,5.1743e+28,5.4489e+28,5.1060000000000005e+28,5.0814e+28,5.0060000000000005e+28
0.11611,4,98.0,4.7924844301,0.09512472167,0.14023133784,4.5571283706,0.0,1.1004000000000002e+29,1.0784e+29,1.1392000000000002e+29,1.0639e+29,1.0578e+29,1.0435e+29
0.11611,4,99.0,4.7924844301,0.09512472167,0.14023133784,4.5571283706,0.0,2.2906000000000004e+29,2.2477e+29,2.3819e+29,2.217e+29,2.2021e+29,2.175e+29
0.11611,4,100.0,4.7924844301,0.09512472167,0.14023133784,4.5571283706,0.0,4.7681e+29,4.6847e+29,4.9799e+29,4.6196e+29,4.5841e+29,4.5336e+29
0.04,1,80.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,9.9419e+24,9.7227e+24,1.2134e+25,1.1662e+25,9.3352e+24,9.1414e+24
0.04,1,81.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,2.0852e+25,2.0406e+25,2.5886e+25,2.4589e+25,1.9578e+25,1.9186e+25
0.04,1,82.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,4.3734e+25,4.2829e+25,5.5227e+25,5.1845e+25,4.1058e+25,4.0268e+25
0.04,1,83.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,9.1725e+25,8.9892e+25,1.1782e+26,1.0931e+26,8.6106e+25,8.4516e+25
0.04,1,84.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,1.9238e+26,1.8867e+26,2.5136e+26,2.3048e+26,1.8058e+26,1.7738e+26
0.04,1,85.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,4.0349e+26,3.9598e+26,5.3627e+26,4.8595e+26,3.7871e+26,3.7229999999999994e+26
0.04,1,86.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,8.5068e+26,8.34e+26,1.1154e+27,1.0179e+27,7.9854e+26,7.8418e+26
0.04,1,87.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,1.7935e+27,1.7564999999999998e+27,2.3201e+27,2.1324e+27,1.6838e+27,1.6517e+27
0.04,1,88.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,3.7811e+27,3.6995e+27,4.8258e+27,4.4668e+27,3.5503999999999995e+27,3.4791e+27
0.04,1,89.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,7.971699999999999e+27,7.7918e+27,1.0038e+28,9.357e+27,7.486399999999999e+27,7.328e+27
0.04,1,90.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,1.6806e+28,1.6411e+28,2.0878e+28,1.9601e+28,1.5786e+28,1.5435e+28
0.04,1,91.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,3.5353e+28,3.4549e+28,4.3638e+28,4.1111e+28,3.3208e+28,3.2497e+28
0.04,1,92.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,7.4365e+28,7.2735e+28,9.1209e+28,8.622799999999999e+28,6.986000000000001e+28,6.842e+28
0.04,1,93.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,1.5643000000000002e+29,1.5313e+29,1.9064e+29,1.8086e+29,1.4696000000000002e+29,1.4405e+29
0.04,1,94.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,3.2905000000000005e+29,3.2237e+29,3.9846e+29,3.793300000000001e+29,3.0917000000000004e+29,3.0329e+29
0.04,1,95.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,6.921600000000001e+29,6.7867e+29,8.328300000000001e+29,7.956300000000001e+29,6.504e+29,6.3855e+29
0.04,1,96.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,1.4562000000000002e+30,1.4266e+30,1.7679e+30,1.6821e+30,1.3684e+30,1.3422000000000002e+30
0.04,1,97.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,3.0638000000000004e+30,2.9987e+30,3.7527e+30,3.5562e+30,2.8791e+30,2.8211e+30
0.04,1,98.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,6.446000000000001e+30,6.303200000000001e+30,7.9661e+30,7.5183e+30,6.0574e+30,5.9297e+30
0.04,1,99.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,1.3562e+31,1.3249e+31,1.691e+31,1.5895e+31,1.2744e+31,1.2464e+31
0.04,1,100.0,11.809250621,0.13246712981,0.24593667891,11.430846812,0.0,2.8533e+31,2.785e+31,3.5896e+31,3.3604e+31,2.6814e+31,2.6198e+31
0.037449,1,81.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,1.6858e+25,1.6518e+25,1.9225e+25,1.7879e+25,1.6519e+25,1.6211e+25
0.037449,1,82.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,3.6799e+25,3.6073e+25,4.1817e+25,3.9085e+25,3.6065e+25,3.5406e+25
0.037449,1,83.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,8.033e+25,7.8779e+25,9.0957e+25,8.5442e+25,7.874e+25,7.7328e+25
0.037449,1,84.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,1.7535e+26,1.7204e+26,1.9784e+26,1.8678e+26,1.7191e+26,1.6889e+26
0.037449,1,85.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,3.8279e+26,3.7571e+26,4.3034e+26,4.0831e+26,3.7533e+26,3.6885e+26
0.037449,1,86.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,8.3543e+26,8.2004e+26,9.421999999999999e+26,8.9479e+26,8.1916e+26,8.0509e+26
0.037449,1,87.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,1.8233e+27,1.7898999999999997e+27,2.0629e+27,1.9609e+27,1.7878e+27,1.7571999999999997e+27
0.037449,1,88.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,3.9793e+27,3.9066e+27,4.5166e+27,4.2972e+27,3.9019e+27,3.8355e+27
0.037449,1,89.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,8.6849e+27,8.5268e+27,9.8889e+27,9.4169e+27,8.515999999999999e+27,8.371599999999999e+27
0.037449,1,90.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,1.8955e+28,1.8611e+28,2.1651e+28,2.0637e+28,1.8586e+28,1.8273e+28
0.037449,1,91.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,4.1348e+28,4.0598e+28,4.704000000000001e+28,4.4731e+28,4.0549e+28,3.9865e+28
0.037449,1,92.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,9.0199e+28,8.8559e+28,1.0220000000000002e+29,9.6956e+28,8.8466e+28,8.6974e+28
0.037449,1,93.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,1.9676e+29,1.9318000000000003e+29,2.2203e+29,2.1016000000000003e+29,1.9301e+29,1.8975e+29
0.037449,1,94.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,4.292300000000001e+29,4.214e+29,4.8239e+29,4.5553e+29,4.2108e+29,4.1398e+29
0.037449,1,95.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,9.3634e+29,9.192200000000002e+29,1.048e+30,9.8738e+29,9.1867e+29,9.0318e+29
0.037449,1,96.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,2.0484e+30,2.0084e+30,2.3055e+30,2.1623e+30,2.0097e+30,1.9734e+30
0.037449,1,97.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,4.481e+30,4.388e+30,5.0718e+30,4.7352e+30,4.3963e+30,4.3117e+30
0.037449,1,98.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,9.8028e+30,9.5871e+30,1.1157e+31,1.037e+31,9.6174e+30,9.4208e+30
0.037449,1,99.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,2.1445e+31,2.0946e+31,2.4544e+31,2.2709e+31,2.1039e+31,2.0584e+31
0.037449,1,100.0,13.918410502,0.13155962114,0.22549128307,13.561359598,0.0,4.6913e+31,4.5765e+31,5.3993e+31,4.9730000000000005e+31,4.6025e+31,4.4974e+31
0.1,5,89.0,4.2119101439,0.11094720658,0.14466067966,3.9563022577,0.0,1.6477e+25,1.6049e+25,1.6084e+25,1.4792e+25,1.4483e+25,1.4185e+25
0.1,5,90.0,4.2119101439,0.11094720658,0.14466067966,3.9563022577,0.0,3.2287e+25,3.1416e+25,3.1438e+25,2.8905e+25,2.8374e+25,2.7773e+25
0.1,5,91.0,4.2119101439,0.11094720658,0.14466067966,3.9563022577,0.0,6.3134e+25,6.1457e+25,6.1679e+25,5.6721e+25,5.5491e+25,5.4333e+25
0.1,5,92.0,4.2119101439,0.11094720658,0.14466067966,3.9563022577,0.0,1.2345e+26,1.2022e+26,1.2101e+26,1.1131e+26,1.0852e+26,1.0629e+26
0.1,5,93.0,4.2119101439,0.11094720658,0.14466067966,3.9563022577,0.0,2.4141e+26,2.3518e+26,2.3742e+26,2.1842e+26,2.1224e+26,2.0794e+26
0.1,5,94.0,4.2119101439,0.11094720658,0.14466067966,3.9563022577,0.0,4.7205e+26,4.6007e+26,4.6579999999999996e+26,4.2862e+26,4.1507e+26,4.0681e+26
0.1,5,95.0,4.2119101439,0.11094720658,0.14466067966,3.9563022577,0.0,9.2306e+26,9.000000000000001e+26,9.1387e+26,8.410999999999999e+26,8.1175e+26,7.9585e+26
0.1,5,96.0,4.2119101439,0.11094720658,0.14466067966,3.9563022577,0.0,1.8043e+27,1.7596e+27,1.7822999999999997e+27,1.6493e+27,1.5872999999999997e+27,1.5561999999999998e+27
0.1,5,97.0,4.2119101439,0.11094720658,0.14466067966,3.9563022577,0.0,3.527e+27,3.4403e+27,3.4759e+27,3.2339999999999995e+27,3.1038e+27,3.043e+27
0.1,5,98.0,4.2119101439,0.11094720658,0.14466067966,3.9563022577,0.0,6.8943e+27,6.7263e+27,6.778999999999999e+27,6.341599999999999e+27,6.069099999999999e+27,5.9504e+27
0.1,5,99.0,4.2119101439,0.11094720658,0.14466067966,3.9563022577,0.0,1.3477e+28,1.3151e+28,1.3221e+28,1.2435e+28,1.1867e+28,1.1635e+28
0.1,5,100.0,4.2119101439,0.11094720658,0.14466067966,3.9563022577,0.0,2.6343e+28,2.5711e+28,2.5784e+28,2.4383e+28,2.3206e+28,2.2752e+28
0.08829,5,79.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,1.615e+25,1.5765e+25,1.818e+25,1.671e+25,1.567e+25,1.5367e+25
0.08829,5,80.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,3.4431e+25,3.3588e+25,3.8595e+25,3.5851e+25,3.3415e+25,3.2748e+25
0.08829,5,81.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,7.3276e+25,7.1481e+25,8.1642e+25,7.5572e+25,7.1105e+25,6.9689e+25
0.08829,5,82.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,1.5595e+26,1.5213e+26,1.7269999999999998e+26,1.593e+26,1.5131e+26,1.483e+26
0.08829,5,83.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,3.3189e+26,3.2375e+26,3.6533e+26,3.3581e+26,3.2197e+26,3.1558e+26
0.08829,5,84.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,7.0634e+26,6.89e+26,7.727999999999999e+26,7.0786e+26,6.8512e+26,6.7155e+26
0.08829,5,85.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,1.5031999999999998e+27,1.4662999999999998e+27,1.6347e+27,1.4922e+27,1.4579e+27,1.4289999999999998e+27
0.08829,5,86.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,3.1924e+27,3.1134e+27,3.4653e+27,3.1639999999999995e+27,3.0965e+27,3.0348e+27
0.08829,5,87.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,6.779699999999999e+27,6.610399999999999e+27,7.3455e+27,6.709099999999999e+27,6.576899999999999e+27,6.4446e+27
0.08829,5,88.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,1.4398e+28,1.4036e+28,1.5571e+28,1.4226e+28,1.3969e+28,1.3686e+28
0.08829,5,89.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,3.0577e+28,2.9801e+28,3.3006e+28,3.0166e+28,2.9671e+28,2.9064e+28
0.08829,5,90.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,6.4936e+28,6.3275e+28,6.9964e+28,6.3965e+28,6.302000000000001e+28,6.172000000000001e+28
0.08829,5,91.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,1.3846e+29,1.3494e+29,1.4931e+29,1.3697000000000002e+29,1.3435e+29,1.316e+29
0.08829,5,92.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,2.9525000000000003e+29,2.8776000000000003e+29,3.1866e+29,2.9328e+29,2.8643000000000004e+29,2.8059e+29
0.08829,5,93.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,6.2958e+29,6.1365e+29,6.800900000000001e+29,6.2799000000000005e+29,6.1064e+29,5.982600000000001e+29
0.08829,5,94.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,1.3425e+30,1.3086e+30,1.4514e+30,1.3447e+30,1.3018e+30,1.2756e+30
0.08829,5,95.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,2.8626e+30,2.7907e+30,3.0976e+30,2.8793e+30,2.7754e+30,2.7198e+30
0.08829,5,96.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,6.110600000000001e+30,5.943900000000001e+30,6.5783e+30,6.1419e+30,5.9252e+30,5.7939e+30
0.08829,5,97.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,1.3044e+31,1.2659999999999998e+31,1.3969999999999998e+31,1.3101e+31,1.265e+31,1.2342e+31
0.08829,5,98.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,2.7843e+31,2.6965e+31,2.9669e+31,2.7947e+31,2.7006e+31,2.6293e+31
0.08829,5,99.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,5.9435e+31,5.7433e+31,6.3008e+31,5.9614e+31,5.7655e+31,5.601e+31
0.08829,5,100.0,5.6904329946,0.11187627418,0.14595414531,5.4326025752,0.0,1.2687e+32,1.2233e+32,1.3381e+32,1.2716e+32,1.2309e+32,1.1932e+32
